animal_id,year_cap,year_birth,age,weight,bcsin,birthsite
90-2021-0-2177,2022,2021,1.5,77,13.5,ey
90-2021-0-2183,2022,2021,1.5,90,15.25,ey
270-2020-1-2011,2022,2020,2.5,92,68.5,dmp
270-2021-0-2169,2022,2021,1.5,94,29.625,wy
270-2021-1-2126,2022,2021,1.5,95,36.375,dmp
270-2021-1-2130,2022,2021,1.5,95,27,dmp
90-2021-0-2178,2022,2021,1.5,95,NA,ey
90-2021-0-2187,2022,2021,1.5,96,19,ey
90-2021-0-2179,2022,2021,1.5,97,35.25,ey
90-2021-0-2188,2022,2021,1.5,99,27.25,ey
90-2021-0-2189,2022,2021,1.5,99,20.875,ey
90-2021-0-2176,2022,2021,1.5,100,48.25,ey
90-2021-0-2190,2022,2021,1.5,101,46.125,ey
90-2021-0-2182,2022,2021,1.5,103,35.5,ey
90-2020-0-2092,2022,2020,2.5,104,55.125,ey
90-2021-0-2181,2022,2021,1.5,105,31.375,ey
90-2021-0-2180,2022,2021,1.5,106,40.75,ey
90-2021-0-2186,2022,2021,1.5,110,26.375,ey
90-2020-0-2081,2022,2020,2.5,115,67.25,ey
270-2019-0-944,2022,2019,3.5,116,102,wy
270-2020-0-2095,2022,2020,2.5,117,84.125,wy
270-2020-1-2041,2022,2020,2.5,121,NA,dmp
90-2020-0-2082,2022,2020,2.5,124,85.25,ey
270-2020-1-2001,2022,2020,2.5,126,84,dmp
270-2019-1-932,2022,2019,3.5,129,109.5,dmp
90-2020-0-2091,2022,2020,2.5,129,87,ey
270-2018-1-817,2022,2018,4.5,130,129.25,dmp
270-2020-1-2020,2022,2020,2.5,130,108.125,dmp
90-2020-0-2078,2022,2020,2.5,130,94.5,ey
270-2018-1-822,2022,2018,4.5,131,139.625,dmp
270-2019-1-924,2022,2019,3.5,131,114.875,dmp
270-2020-1-2040,2022,2020,2.5,131,81.25,dmp
270-2019-1-917,2022,2019,3.5,132,96.5,dmp
270-2019-1-929,2022,2019,3.5,132,113,dmp
90-2020-0-2086,2022,2020,2.5,132,83.5,ey
270-2017-1-703,2022,2017,5.5,133,125.125,dmp
270-2019-1-920,2022,2019,3.5,135,98.375,dmp
270-2019-1-940,2022,2019,3.5,135,112.125,dmp
270-2020-1-2009,2022,2020,2.5,137,121.25,dmp
90-2019-0-976,2022,2019,3.5,138,98.375,ey
90-2020-0-2076,2022,2020,2.5,138,109,ey
90-2020-0-2079,2022,2020,2.5,138,97.75,ey
270-2010-1-038,2022,2010,12.5,139,104.75,dmp
270-2017-1-722,2022,2017,5.5,140,165.5,dmp
270-2019-0-945,2022,2019,3.5,142,141.75,wy
90-2019-0-986,2022,2019,3.5,142,97,ey
90-2020-0-2084,2022,2020,2.5,143,112.5,ey
270-2019-1-908,2022,2019,3.5,144,100.375,dmp
270-2019-1-923,2022,2019,3.5,144,120.875,dmp
270-2019-1-933,2022,2019,3.5,144,143.875,dmp
270-2020-1-2039,2022,2020,2.5,144,107.125,dmp
90-2019-0-979,2022,2019,3.5,144,121.375,ey
90-2019-0-981,2022,2019,3.5,144,112.375,ey
270-2017-1-711,2022,2017,5.5,145,156.5,dmp
270-2019-0-943,2022,2019,3.5,145,91.25,wy
270-2020-1-2027,2022,2020,2.5,145,100.125,dmp
270-2019-1-927,2022,2019,3.5,148,145,dmp
270-2019-1-905,2022,2019,3.5,149,89.25,dmp
90-2020-0-2080,2022,2020,2.5,149,80.125,ey
90-2018-0-860,2022,2018,4.5,151,121.625,ey
90-2019-0-983,2022,2019,3.5,153,106.875,ey
90-2018-0-858,2022,2018,4.5,155,159.275,ey
270-2018-1-805,2022,2018,4.5,156,147.75,dmp
270-2020-1-2034,2022,2020,2.5,156,107.25,dmp
270-2014-1-403,2022,2014,8.5,157,172.375,dmp
90-2018-0-861,2022,2018,4.5,157,121.625,ey
270-2017-0-749,2022,2017,5.5,158,149,wy
270-2010-1-019,2022,2010,12.5,159,138.375,dmp
270-2013-1-210,2022,2013,9.5,159,183.875,dmp
270-2018-1-802,2022,2018,4.5,159,133.125,dmp
270-2019-0-966,2022,2019,3.5,159,128.25,wy
270-2013-0-271,2022,2013,9.5,160,139.75,wy
270-2013-1-239,2022,2013,9.5,160,146.375,dmp
270-2018-0-862,2022,2018,4.5,160,137.375,wy
90-2019-0-987,2022,2019,3.5,161,106.375,ey
270-2015-0-551,2022,2015,7.5,162,156.75,wy
270-2011-1-246,2022,2011,11.5,163,123.875,dmp
270-2018-1-832,2022,2018,4.5,163,204,dmp
270-2016-1-632,2022,2016,6.5,164,170.625,dmp
270-2017-1-717,2022,2017,5.5,164,163.5,dmp
270-2016-0-677,2022,2016,6.5,165,169.875,wy
270-2019-1-909,2022,2019,3.5,166,130.625,dmp
270-2014-0-450,2022,2014,8.5,167,127.125,wy
270-2014-1-422,2022,2014,8.5,167,129,dmp
90-2019-0-975,2022,2019,3.5,167,134,ey
270-2013-0-267,2022,2013,9.5,168,163.625,wy
270-2015-0-549,2022,2015,7.5,168,132.25,wy
270-2018-1-808,2022,2018,4.5,168,153.625,dmp
90-2019-0-982,2022,2019,3.5,169,119.625,ey
270-2011-1-215,2022,2011,11.5,170,129.75,dmp
270-2015-1-508,2022,2015,7.5,170,169.125,dmp
270-2015-1-516,2022,2015,7.5,170,135.375,dmp
270-2016-1-642,2022,2016,6.5,170,177.25,dmp
270-2017-1-719,2022,2017,5.5,172,173.25,dmp
270-2018-1-835,2022,2018,4.5,172,122.75,dmp
270-2016-0-653,2022,2016,6.5,173,124.75,wy
270-2016-1-622,2022,2016,6.5,173,170.125,dmp
270-2018-1-815,2022,2018,4.5,173,170.875,dmp
270-2016-0-651,2022,2016,6.5,175,154.25,wy
90-2019-0-985,2022,2019,3.5,175,112.75,ey
270-2017-0-748,2022,2017,5.5,176,150.125,wy
90-2010-0-106,2022,2010,12.5,176,140.875,ey
90-2016-0-664,2022,2016,6.5,176,123.125,ey
270-2011-0-341,2022,2011,12.5,176,149.25,wy
270-2017-0-747,2022,2017,5.5,177,154.5,wy
270-2014-1-407,2022,2014,8.5,178,178.875,dmp
90-2015-0-568,2022,2015,7.5,178,171.375,ey
90-2017-0-780,2022,2017,5.5,178,136.75,ey
270-2015-1-518,2022,2015,7.5,179,159.875,dmp
270-2016-0-648,2022,2016,6.5,179,165.25,wy
270-2018-0-864,2022,2018,4.5,180,157.75,wy
270-2011-0-335,2022,2011,11.5,181,127.875,wy
90-2018-0-859,2022,2018,4.5,182,139.125,ey
270-2011-0-336,2022,2011,11.5,183,153.75,wy
270-2012-0-342,2022,2012,10.5,183,189.75,wy
270-2013-0-260,2022,2013,9.5,183,161,wy
270-2014-1-411,2022,2014,8.5,183,190.375,dmp
270-2016-1-643,2022,2016,6.5,183,202.75,dmp
90-2014-0-466,2022,2014,8.5,183,165.5,ey
270-2011-1-213,2022,2011,11.5,184,182.5,dmp
270-2015-0-557,2022,2015,7.5,185,109.625,wy
90-2016-0-665,2022,2016,6.5,185,145,ey
270-2016-0-650,2022,2016,6.5,186,152.625,wy
90-2019-0-978,2022,2019,3.5,186,136.5,ey
270-2011-1-333,2022,2011,11.5,187,68.75,dmp
270-2012-0-341,2022,2012,10.5,187,117.375,wy
270-2017-0-745,2022,2017,5.5,187,102.25,wy
270-2012-0-340,2022,2012,10.5,188,NA,wy
270-2012-1-262,2022,2012,10.5,188,153.875,dmp
270-2014-1-414,2022,2014,8.5,188,149.5,dmp
270-2016-1-606,2022,2016,6.5,188,168.875,dmp
90-2014-0-469,2022,2014,8.5,188,128.25,ey
90-2019-0-977,2022,2019,3.5,188,138.5,ey
270-2012-1-230,2022,2012,10.5,188,165.125,dmp
90-2010-0-102,2022,2010,12.5,188,127.5,ey
270-2014-0-453,2022,2014,8.5,189,124.25,wy
90-2016-0-666,2022,2016,6.5,189,173.5,ey
90-2017-0-778,2022,2017,5.5,189,121.875,ey
90-2017-0-786,2022,2017,5.5,189,159.25,ey
90-2018-0-852,2022,2018,4.5,189,146.875,ey
270-2011-1-260,2022,2011,11.5,190,95.375,dmp
270-2012-1-266,2022,2012,10.5,190,128.375,dmp
90-2013-0-291,2022,2013,9.5,190,138.875,ey
270-2013-1-256,2022,2013,9.5,191,130.875,dmp
270-2012-0-337,2022,2012,10.5,192,172.75,wy
270-2015-0-586,2022,2015,7.5,193,168.125,wy
90-2017-0-777,2022,2017,5.5,193,133.625,ey
270-2015-0-552,2022,2015,7.5,194,104.25,wy
270-2016-1-615,2022,2016,6.5,194,173.375,dmp
90-2010-0-113,2022,2010,12.5,194,173.25,ey
90-2017-0-776,2022,2017,5.5,194,162.875,ey
270-2016-1-607,2022,2016,6.5,195,174,dmp
90-2013-0-284,2022,2013,9.5,195,153.75,ey
270-2016-0-676,2022,2016,6.5,196,157.625,wy
90-2012-0-328,2022,2012,10.5,196,156.75,ey
90-2015-0-564,2022,2015,7.5,196,151.5,ey
90-2015-0-578,2022,2015,7.5,196,158.125,ey
270-2015-0-553,2022,2015,7.5,197,145.875,wy
90-2018-0-853,2022,2018,4.5,197,130,ey
90-2017-0-782,2022,2017,5.5,198,152.25,ey
90-2017-0-787,2022,2017,5.5,200,138.25,ey
90-2017-0-784,2022,2017,5.5,201,127.375,ey
90-2014-0-456,2022,2014,8.5,202,170,ey
270-2012-0-344,2022,2012,10.5,202,207.125,wy
270-2012-1-263,2022,2012,10.5,203,137.75,dmp
90-2016-0-659,2022,2016,6.5,204,148.5,ey
270-2014-0-444,2022,2014,8.5,205,169.5,wy
270-2016-0-654,2022,2016,6.5,205,146.5,wy
90-2017-0-781,2022,2017,5.5,205,190.5,ey
270-2014-0-451,2022,2014,8.5,206,141,wy
270-2011-1-242,2022,2011,11.5,206,152.25,dmp
270-2014-0-455,2022,2014,8.5,207,120.875,wy
90-2016-0-661,2022,2016,6.5,208,134.5,ey
270-2014-0-452,2022,2014,8.5,209,127.375,wy
90-2015-0-562,2022,2015,7.5,209,148.75,ey
90-2011-0-362,2022,2011,11.5,210,105.375,ey
90-2015-0-571,2022,2015,7.5,210,94.25,ey
270-2015-1-524,2022,2015,7.5,211,148.125,dmp
90-2012-0-346,2022,2012,10.5,213,184.375,ey
90-2013-0-278,2022,2013,9.5,214,139.375,ey
90-2016-0-667,2022,2016,6.5,214,162.375,ey
90-2018-0-857,2022,2018,4.5,214,133.875,ey
90-2016-0-671,2022,2016,6.5,215,145.75,ey
90-2013-0-280,2022,2013,9.5,217,135.375,ey
90-2016-0-658,2022,2016,6.5,217,155.5,ey
90-2017-0-783,2022,2017,5.5,217,143.625,ey
90-2014-0-458,2022,2014,8.5,218,157.375,ey
90-2016-0-672,2022,2016,6.5,218,171.125,ey
90-2018-0-855,2022,2018,4.5,220,153.25,ey
90-2015-0-580,2022,2015,7.5,223,173,ey
90-2017-0-779,2022,2017,5.5,223,124.625,ey
90-2014-0-462,2022,2014,8.5,224,203.25,ey
270-2012-1-229,2022,2012,10.5,229,157.5,dmp
270-2020-1-2028,2022,2020,2.5,NA,113.375,dmp
270-2019-1-923,2020,2019,1,87,NA,dmp
270-2018-1-835,2020,2018,2,128,NA,dmp
90-2017-0-785,2020,2017,3,149,NA,ey
270-2017-1-722,2020,2017,3,112,NA,dmp
270-2018-1-805,2020,2018,2,119,NA,dmp
90-2016-0-659,2020,2016,4,177,NA,ey
90-2019-0-977,2020,2019,1,132,NA,ey
270-2011-1-269,2021,2011,10,182,NA,dmp
270-2012-0-337,2014,2012,2,143,NA,wy
270-2019-1-923,2021,2019,2,122,NA,dmp
270-2019-1-929,2021,2019,2,112,NA,dmp
270-2020-1-2027,2021,2020,1,104,NA,dmp
270-2020-1-2041,2021,2020,1,85,NA,dmp
90-2007-0-049,2016,2007,9,206,NA,ey
90-2008-0-040,2014,2008,6,227,NA,ey
90-2015-0-562,2021,2015,6,229,NA,ey
90-2020-0-2090,2021,2020,1,102,NA,ey
90-2020-0-2092,2021,2020,1,80,12.75,ey
270-2015-1-516,2016,2015,1,90,13.875,dmp
90-2008-0-039,2009,2008,1,116,15.5,ey
270-2015-1-508,2016,2015,1,89,16,dmp
270-2019-0-946,2020,2019,1,109,16.5,wy
270-2013-0-267,2014,2013,1,94,16.375,wy
90-2011-0-354,2012,2011,1,103,16.5,ey
90-2014-0-473,2015,2014,1,98,16.5,ey
270-2012-1-260,2013,2012,1,98,17.5,dmp
90-2007-0-039,2008,2007,1,119,17.375,ey
90-2020-0-2087,2021,2020,1,112,18.625,ey
270-2007-1-012,2008,2007,1,125,19.5,dmp
90-2007-0-024,2008,2007,1,127,19.875,ey
270-2007-1-057,2008,2007,1,95,20.125,dmp
90-2013-0-289,2014,2013,1,115,20.5,ey
270-2011-0-339,2012,2011,1,97,20.75,wy
270-2019-1-940,2020,2019,1,77,22.125,dmp
270-2020-1-2011,2021,2020,1,73,22.125,dmp
90-2020-0-2086,2021,2020,1,100,22,ey
270-2015-0-549,2016,2015,1,107,22.25,wy
90-2017-0-785,2018,2017,1,80,22.625,ey
90-2019-0-987,2020,2019,1,103,23.125,ey
270-2019-1-917,2020,2019,1,92,23.375,dmp
90-2012-0-326,2013,2012,1,102,23.25,ey
90-2007-0-031,2008,2007,1,130,23.5,ey
90-2020-0-2089,2021,2020,1,89,23.75,ey
270-2018-0-864,2019,2018,1,102,24.375,wy
90-2014-0-463,2015,2014,1,112,24.5,ey
270-2011-1-333,2012,2011,1,124,24.75,dmp
270-2010-1-025,2011,2010,1,110,25.125,dmp
270-2019-0-943,2020,2019,1,100,25,wy
90-2007-0-019,2008,2007,1,102,25.375,ey
270-2019-0-944,2020,2019,1,101,25.625,wy
90-2014-0-462,2015,2014,1,109,25.875,ey
270-2020-1-2034,2021,2020,1,111,26.5,dmp
270-2007-1-056,2008,2007,1,132,26.875,dmp
90-2013-0-281,2014,2013,1,103,26.625,ey
270-2019-1-909,2020,2019,1,106,27.5,dmp
270-2016-1-606,2017,2016,1,88,27.75,dmp
270-2011-0-337,2012,2011,1,112,28.125,wy
270-2014-0-446,2015,2014,1,109,28.5,wy
270-2016-1-607,2017,2016,1,88,28.375,dmp
90-2014-0-470,2015,2014,1,96,28.75,ey
270-2008-1-012,2009,2008,1,98,29.25,dmp
90-2019-0-978,2020,2019,1,119,29.25,ey
90-2011-0-369,2012,2011,1,130,29,ey
90-2015-0-568,2016,2015,1,107,29.125,ey
90-2016-0-669,2017,2016,1,105,29.25,ey
90-2020-0-2078,2021,2020,1,105,29.25,ey
90-2020-0-2081,2021,2020,1,87,29.25,ey
270-2011-1-269,2012,2011,1,118,29.75,dmp
270-2016-0-648,2017,2016,1,117,30,wy
90-2013-0-279,2014,2013,1,111,30,ey
270-2009-1-038,2010,2009,1,94,30.25,dmp
270-2015-1-522,2016,2015,1,111,30.25,dmp
270-2020-0-2095,2021,2020,1,82,30.5,wy
90-2014-0-457,2015,2014,1,120,30.125,ey
90-2020-0-2082,2021,2020,1,101,30.125,ey
270-2013-1-212,2014,2013,1,97,30.875,dmp
270-2016-0-675,2017,2016,1,95,30.625,wy
270-2012-0-335,2013,2012,1,97,31,wy
90-2007-0-016,2008,2007,1,111,31.25,ey
90-2019-0-981,2020,2019,1,101,31.625,ey
90-2007-0-038,2008,2007,1,119,31.625,ey
270-2013-0-260,2014,2013,1,110,31.75,wy
90-2018-0-857,2019,2018,1,126,32,ey
90-2018-0-861,2019,2018,1,108,31.75,ey
270-2016-0-653,2017,2016,1,96,32.125,wy
90-2009-0-056,2010,2009,1,105,32.125,ey
90-2013-0-278,2014,2013,1,118,32.125,ey
270-2019-1-920,2020,2019,1,103,33.25,dmp
270-2012-1-233,2013,2012,1,99,33.125,dmp
270-2016-0-652,2017,2016,1,102,33,wy
270-2016-1-634,2017,2016,1,88,33,dmp
270-2020-1-2028,2021,2020,1,102,33.25,dmp
90-2011-0-357,2012,2011,1,85,33,ey
90-2012-0-347,2013,2012,1,108,33.25,ey
90-2012-0-350,2013,2012,1,115,33.125,ey
90-2018-0-858,2019,2018,1,123,33,ey
270-2010-1-019,2011,2010,1,96,33.5,dmp
270-2011-0-345,2012,2011,1,119,33.375,wy
270-2013-1-227,2014,2013,1,94,33.375,dmp
270-2015-1-518,2016,2015,1,106,34,dmp
270-2007-1-006,2008,2007,1,125,34.125,dmp
270-2011-1-261,2012,2011,1,102,34.25,dmp
270-2012-0-153,2013,2012,1,107,34.375,wy
270-2014-1-416,2015,2014,1,NA,34.625,dmp
270-2009-1-011,2010,2009,1,114,35.125,dmp
270-2011-0-343,2012,2011,1,114,35.125,wy
270-2020-1-2001,2021,2020,1,98,35,dmp
90-2019-0-979,2020,2019,1,98,35.5,ey
270-2011-1-295,2012,2011,1,100,35.25,dmp
270-2012-1-265,2013,2012,1,125,35.25,dmp
270-2013-1-238,2014,2013,1,87,35.375,dmp
270-2016-0-673,2017,2016,1,86,35.375,wy
90-2011-0-355,2012,2011,1,119,35.375,ey
270-2013-0-270,2014,2013,1,113,36,wy
270-2014-0-453,2015,2014,1,100,35.75,wy
270-2017-1-707,2018,2017,1,90,35.75,dmp
90-2013-0-286,2014,2013,1,115,35.75,ey
270-2011-1-215,2012,2011,1,106,36.375,dmp
270-2019-1-907,2020,2019,1,104,36.25,dmp
270-2015-0-555,2016,2015,1,116,36.125,wy
90-2011-0-362,2012,2011,1,129,36.25,ey
90-2017-0-780,2018,2017,1,104,36.25,ey
270-2013-1-254,2014,2013,1,96,36.625,dmp
90-2007-0-040,2008,2007,1,151,36.75,ey
90-2010-0-101,2011,2010,1,97,36.5,ey
270-2010-1-001,2011,2010,1,90,36.875,dmp
270-2016-1-615,2017,2016,1,89,36.875,dmp
90-2016-0-667,2017,2016,1,101,37,ey
270-2008-1-019,2009,2008,1,115,37.5,dmp
270-2013-1-210,2014,2013,1,98,37.25,dmp
90-2017-0-778,2018,2017,1,91,37.5,ey
270-2011-1-248,2012,2011,1,108,37.625,dmp
90-2019-0-985,2020,2019,1,110,37.75,ey
270-2012-0-330,2013,2012,1,98,37.625,wy
270-2013-1-234,2014,2013,1,91,37.75,dmp
270-2013-0-265,2014,2013,1,108,38,wy
270-2010-1-028,2011,2010,1,121,38.625,dmp
270-2015-0-589,2016,2015,1,117,38.625,wy
90-2012-0-349,2013,2012,1,107,38.75,ey
90-2015-0-581,2016,2015,1,92,38.625,ey
90-2015-0-559,2016,2015,1,124,39.125,ey
270-2011-1-244,2012,2011,1,113,39.375,dmp
270-2016-1-632,2017,2016,1,96,39.25,dmp
270-2020-1-2020,2021,2020,1,96,39.375,dmp
90-2020-0-2076,2021,2020,1,106,39.25,ey
270-2015-0-557,2016,2015,1,97,39.75,wy
270-2016-1-608,2017,2016,1,97,39.875,dmp
270-2018-1-818,2019,2018,1,94,39.75,dmp
270-2008-1-018,2009,2008,1,99,40.125,dmp
270-2013-0-271,2020,2013,7,157,40.125,wy
270-2012-0-341,2013,2012,1,120,40,wy
270-2016-0-655,2017,2016,1,92,40.25,wy
90-2007-0-046,2008,2007,1,139,40.25,ey
270-2012-1-277,2013,2012,1,121,40.375,dmp
270-2017-0-748,2018,2017,1,95,40.5,wy
90-2014-0-466,2015,2014,1,105,40.5,ey
90-2015-0-572,2016,2015,1,109,40.375,ey
270-2011-0-338,2012,2011,1,108,40.75,wy
90-2019-0-986,2020,2019,1,93,40.75,ey
90-2011-0-351,2012,2011,1,118,41,ey
90-2014-0-458,2015,2014,1,117,41,ey
90-2017-0-777,2018,2017,1,94,41,ey
90-2019-0-984,2020,2019,1,107,41.375,ey
270-2013-0-266,2014,2013,1,110,41.5,wy
270-2013-1-231,2014,2013,1,102,41.5,dmp
270-2014-0-441,2015,2014,1,105,41.5,wy
270-2012-0-339,2013,2012,1,112,41.875,wy
270-2012-1-207,2013,2012,1,109,41.75,dmp
270-2016-0-676,2017,2016,1,97,41.625,wy
90-2015-0-574,2016,2015,1,103,41.75,ey
270-2014-1-403,2015,2014,1,87,42.25,dmp
270-2016-0-654,2017,2016,1,112,42.25,wy
270-2017-0-747,2018,2017,1,103,42.125,wy
90-2011-0-363,2012,2011,1,119,42,ey
90-2008-0-040,2009,2008,1,110,42.375,ey
90-2012-0-324,2013,2012,1,118,42.625,ey
90-2015-0-570,2016,2015,1,100,42.625,ey
90-2017-0-779,2018,2017,1,115,43,ey
90-2017-0-784,2018,2017,1,121,42.75,ey
270-2012-0-340,2013,2012,1,120,43.25,wy
270-2014-0-455,2015,2014,1,112,43.5,wy
90-2008-0-055,2009,2008,1,125,43.375,ey
90-2017-0-787,2018,2017,1,116,43.125,ey
270-2009-1-013,2010,2009,1,112,43.875,dmp
90-2016-0-659,2017,2016,1,110,43.875,ey
270-2012-0-332,2013,2012,1,107,44.25,wy
90-2007-0-048,2008,2007,1,140,44.25,ey
90-2011-0-365,2012,2011,1,102,44.25,ey
90-2016-0-664,2017,2016,1,96,44.125,ey
270-2014-1-438,2015,2014,1,101,44.625,dmp
270-2016-0-653,2019,2016,3,143,44.5,wy
90-2011-0-367,2012,2011,1,123,44.375,ey
270-2011-0-340,2012,2011,1,116,44.875,wy
270-2011-1-260,2012,2011,1,113,45,dmp
90-2009-0-063,2010,2009,1,122,44.875,ey
90-2012-0-321,2013,2012,1,117,44.875,ey
90-2014-0-468,2015,2014,1,103,45,ey
90-2018-0-853,2019,2018,1,123,45,ey
270-2008-1-011,2009,2008,1,99,45.75,dmp
270-2011-0-342,2012,2011,1,88,45.75,wy
270-2012-1-314,2013,2012,1,104,45.625,dmp
90-2017-0-782,2018,2017,1,119,45.625,ey
270-2010-1-014,2011,2010,1,104,46.125,dmp
270-2011-1-268,2012,2011,1,115,46,dmp
270-2014-0-451,2015,2014,1,112,46,wy
270-2017-0-744,2018,2017,1,82,46.125,wy
270-2018-1-802,2019,2018,1,103,45.875,dmp
90-2007-0-032,2008,2007,1,136,46,ey
90-2009-0-068,2010,2009,1,115,45.875,ey
90-2012-0-328,2013,2012,1,108,46.125,ey
90-2015-0-579,2016,2015,1,110,46,ey
90-2018-0-854,2019,2018,1,115,46.25,ey
270-2013-0-271,2014,2013,1,102,46.625,wy
270-2014-0-444,2015,2014,1,93,46.625,wy
270-2016-1-619,2017,2016,1,96,46.375,dmp
270-2020-1-2009,2021,2020,1,99,46.625,dmp
270-2010-1-023,2011,2010,1,94,47,dmp
270-2012-1-248,2013,2012,1,116,46.75,dmp
270-2013-1-256,2014,2013,1,107,46.875,dmp
270-2014-0-447,2015,2014,1,98,46.875,wy
270-2016-0-651,2017,2016,1,82,47,wy
90-2012-0-329,2013,2012,1,131,46.75,ey
90-2016-0-661,2017,2016,1,103,47,ey
90-2018-0-860,2019,2018,1,96,46.75,ey
90-2020-0-2091,2021,2020,1,104,47,ey
270-2012-0-334,2013,2012,1,127,47.25,wy
270-2014-1-407,2015,2014,1,89,47.125,dmp
270-2018-1-822,2019,2018,1,108,47.25,dmp
90-2009-0-064,2010,2009,1,126,47.125,ey
90-2015-0-576,2016,2015,1,115,47.25,ey
90-2016-0-658,2017,2016,1,116,47.25,ey
90-2020-0-2079,2021,2020,1,102,47.125,ey
270-2007-1-053,2008,2007,1,136,47.625,dmp
270-2011-1-242,2012,2011,1,121,47.75,dmp
90-2014-0-469,2015,2014,1,99,47.625,ey
270-2012-0-343,2013,2012,1,124,48.125,wy
270-2015-1-507,2016,2015,1,103,47.875,dmp
270-2018-1-815,2019,2018,1,116,47.875,dmp
90-2008-0-054,2009,2008,1,121,48,ey
90-2014-0-464,2015,2014,1,121,47.875,ey
90-2015-0-564,2016,2015,1,146,47.875,ey
270-2009-1-024,2010,2009,1,121,48.5,dmp
270-2012-0-337,2013,2012,1,106,48.5,wy
270-2012-0-345,2013,2012,1,110,48.375,wy
90-2014-0-456,2015,2014,1,106,48.5,ey
270-2011-1-250,2012,2011,1,125,48.875,dmp
90-2019-0-983,2020,2019,1,106,49,ey
270-2012-0-338,2013,2012,1,117,48.875,wy
270-2014-1-411,2015,2014,1,95,48.75,dmp
90-2012-0-348,2013,2012,1,126,48.625,ey
90-2013-0-275,2014,2013,1,102,49,ey
90-2015-0-562,2016,2015,1,107,49,ey
90-2018-0-851,2019,2018,1,119,48.625,ey
270-2008-1-022,2009,2008,1,108,49.25,dmp
90-2019-0-982,2020,2019,1,117,49.25,ey
90-2015-0-569,2016,2015,1,98,49.125,ey
90-2019-0-975,2020,2019,1,113,49.75,ey
90-2008-0-059,2009,2008,1,115,49.75,ey
90-2009-0-057,2010,2009,1,123,49.75,ey
90-2009-0-054,2010,2009,1,113,50,ey
90-2014-0-460,2015,2014,1,108,50,ey
270-2010-1-004,2011,2010,1,99,50.25,dmp
270-2010-1-039,2011,2010,1,104,50.5,dmp
90-2008-0-052,2009,2008,1,113,50.375,ey
90-2011-0-360,2012,2011,1,104,50.25,ey
90-2016-0-670,2017,2016,1,110,50.25,ey
90-2017-0-783,2018,2017,1,102,50.375,ey
270-2008-1-014,2009,2008,1,116,50.875,dmp
270-2009-1-002,2010,2009,1,124,50.875,dmp
270-2011-1-322,2012,2011,1,102,50.875,dmp
90-2008-0-056,2009,2008,1,116,50.75,ey
90-2011-0-368,2012,2011,1,114,50.875,ey
90-2013-0-288,2014,2013,1,111,50.75,ey
90-2014-0-474,2015,2014,1,106,50.625,ey
90-2020-0-2080,2021,2020,1,116,50.625,ey
270-2010-1-027,2011,2010,1,116,51.375,dmp
270-2012-1-263,2013,2012,1,127,51.125,dmp
270-2013-0-263,2015,2013,2,136,51.375,wy
270-2007-1-061,2008,2007,1,111,51.5,dmp
270-2012-0-344,2013,2012,1,109,51.75,wy
270-2015-0-553,2016,2015,1,116,51.5,wy
90-2011-0-357,2013,2011,2,128,51.625,ey
270-2008-1-008,2009,2008,1,89,52,dmp
270-2008-1-013,2009,2008,1,116,51.875,dmp
270-2016-1-622,2017,2016,1,79,52,dmp
90-2017-0-776,2018,2017,1,102,52.125,ey
270-2010-1-005,2011,2010,1,108,52.5,dmp
